Tweet,Pos,Neg
"rt therightwingm rt therightwingm call to action  obama amp msm want this to go away so please honor our 4 dead americans by keeping benghazigate a 
",0.038461538461538464,-0.038461538461538464
"rt aprilthorn2 rt aprilthorn2 voting for obama is voting for a murderer he voted 3x for partial birth abortion amp gender abortion catholics chr 
",0.0,0.0
"myoctoberwish students from obamas college classes break their silence about his radical ideology
",0.0,-0.07692307692307693
"rt kahsai rt kahsai michelle obama gt if a young preacher could lift us to the mountaintop with his righteous dream then surely  we can vo 
",0.07692307692307693,0.0
"if i was a moderator for the debate id ask obama where the 4 million jobs that the $787 billion stimulus package went
",0.0,0.0
"rt mirandacan rt mirandacan obama you send in your drone then you turn your back on the young 16 year old who loses both legs and an eye to your  
",0.0,0.0
"rt ofajarryd rt ofajarryd gop sends dvd depicting obamas mom as a whore to swing voters httptcocrk9r2ik  owillis katieannieoakly twaci 
",0.0,0.0
"kochflunkie nbcs david gregory misquotes obama falsely claims president said al qaeda has been defeated httptcoes0ewhgq p2
",0.0,-0.058823529411764705
"rt wowfactsoflife rt wowfactsoflife as a teenager barack obama smoked a lot of marijuana
",0.0,0.0
"rt 4kast rt 4kast wow nowords smh rt globalgrind smh man kills himself and his family over possible obama reelection httptcoeu1xw3cn
",0.047619047619047616,0.0
"nicolejhm obama sign httptcoevzhucyk
",0.0,0.0
"rt officialalexjay rt officialalexjay obama cant fix bushs 8 year mess up in one term teamobama
",0.0,-0.0625
"the rule of government should be to protect individual liberty  ron paul what is so wrong with this thinking romney obama gop dnc
",0.043478260869565216,-0.043478260869565216
"rt 3january2013 rt 3january2013 if you still think scott brown is bipartisan you havent been keeping track of how many times hes blocked pres obam 
",0.0,0.0
"rt carolvicic rt carolvicic twitchyteam nytdavidbrooks said obama would be a good president because of the crease in pants i consider him the lo 
",0.041666666666666664,0.0
"rt 2chainzlyrics rt 2chainzlyrics notallblackpeople are only voting for obama because hes black  alot of humans in general are voting for him bc he  
",0.0,-0.041666666666666664
"giants just what song is httptco9e1i7gvw
",0.16666666666666666,0.0
"study bush presidency more successful than obama in 14 key areas   a new sidebyside statistical httptco0ffv81jo  presidentbush
",0.058823529411764705,0.0
"rt merica76 rt merica76 do merica a favor dont vote obama merica
",0.08333333333333333,0.0
"revenge any person at any time do that httptcoqjlyfwbl
",0.0,-0.1111111111111111
"rt karaalonqi rt karaalonqi abolishing slavery was americas worst decision but i like when big black dicks have power over me so obama 2012 ree 
",0.0,-0.08
"rt obamavsamerica rt obamavsamerica barack obama refused to take pictures with american troops during trip to baghdad httptcovlehpxl5 notobama mi 
",0.0,0.0
"european lol  she got trapped in the process  httptconp6xqgrk
",0.0,0.0
"rt imtracymorgan rt imtracymorgan if obama doesnt win im fucked u fucked ya niggas in the pin fucked ya grandma fucked ya mama fucked ya daddy f 
",0.0,0.0
"stoptober omfg i was surprised that this can be back  httptco5s0kzhp1
",0.0,0.0
"c4nfl this really is entirely fcked upward httptcow8dzpfyb
",0.125,0.0
"rt lilmaddman rt lilmaddman obama btch that is all
",0.0,0.0
"rt obamavsamerica rt obamavsamerica imagine the damage obama will do when he doesnt have to worry about being reelected ~ seen on facebook obamavsa 
",0.041666666666666664,-0.08333333333333333
"rt icexking rt icexking dont vote for obama hes a nigger
",0.0,0.0
"c4nfl you gotta check this out  cant stop laughing httptcoimewvm2k
",0.0,0.0
"obama rt twitpelajaran siapa presiden amerika serikat yang sekarang bukuberbisnisdgiman
",0.0,0.0
"domshow1210 judge orders filmmaker jailed after federal agents arrest httptco5fddv1wl  lnyhbt gop
",0.0,0.0
"barack obama rt twitpelajaran siapa presiden amerika serikat yang sekarang bukuberbisnisdgiman
",0.0,0.0
"goeurope what track is this httptcopesk848b
",0.0,0.0
"barack obama twitpelajaran siapa presiden amerika serikat yang sekarang bukuberbisnisdgiman
",0.0,0.0
"jodiessemtexarmy whoa this is crazy  httptcoweg7oyyp
",0.0,-0.16666666666666666
"stoptober in which performs this go httptcogkc4rnr5
",0.0,0.0
"jeremykyle haha  caught in the process  httptcoo9vsnce0
",0.0,0.0
"rt mcsawada rt mcsawada 今週末はobama食のまつりですよー^o^♪♪全国のご当地グルメが小浜に集結毎年大人気ですよ～☆☆司会は今年も私がやらせてもらいます♪♪
",0.0,0.0
"were all entitled to our own opinions but not our own set of facts  get the actual factuals concerning prez obama
",0.0,0.0
"6musiclive how do you correct this httptcolstaroy2
",0.14285714285714285,0.0
"durable goods orders down 13 largest drop in 3 years we definitely need changing the white house obama is going to kill this country
",0.08333333333333333,-0.08333333333333333
"dive 2moro rajah
",0.0,0.0
"barrack obama twitpelajaran siapa presiden amerika serikat yang sekarang bukuberbisnisdgiman
",0.0,0.0
"6musiclive lol so funny httptcomhtxirbg
",0.2,0.0
"rt broseroyce rt broseroyce obama akkka the presidential phantom httptcohsi8cocy
",0.0,0.0
"rt thehill rt thehill poll obama up by four in iowa by camjoseph httptcooobliesf
",0.0,0.0
"rt ladylashay1776 drunk with power obama family costs taxpayers $14 billion per year httptcobjvqfumf 
",0.0,-0.07142857142857142
"wt20 my spouse and i chuckled so desperately i was banging  httptcohvpyhqg0
",0.0,0.0
"job my spouse and i cant fn grasp  httptcohtfx2ytn
",0.0,0.0
"wall street secretly loves obama bleier | breakout  yahoo finance httptcow0h2rffh via yahoofinance
",0.0,0.0
"odiariolondrina  obama e romney preparamse para o 1º debate na televisão  httptcodzkf8ad2
",0.0,0.0
"guinness world record for deficit  obama closes yr with record deficit   $ 13 trillion  all numbers flashing red httptcojxijfait
",0.0,0.0
"rt broseroyce rt broseroyce obama akkka the presidential phantom httptcohsi8cocy
",0.0,0.0
"superrich irony why do billionaires feel victimized by obama cooperman httptcojsehrw35 irony is insult with a smiling face
",0.05555555555555555,-0.16666666666666666
"rt broseroyce rt broseroyce obama akkka the presidential phantom httptcohsi8cocy
",0.0,0.0
"rt zissoukingsley rt zissoukingsley marksteynonline holder lied mexicans died nro httptco8vo5tgau  and america still sleeps  rip america
",0.0,0.0
"obamab0t america4mitt obama plan spend us into crisis then tax us into collapse then government completely takes over that is the plan
",0.0,-0.09090909090909091
"rt trscoop rt trscoop 60 minutes refutes obama deception on al qaeda being defeated httptcox1rmmwkr
",0.0,-0.06666666666666667
"rt hollyvellekoop rt hollyvellekoop obama amp holders fast and furious guns continue to murder others they should resign immediately httptcowr 
",0.0,-0.1
"la administración obama considerará a las parejas del mismo sexo familias en lo que a la política inmigratoria respecta httptcou0uonvkw
",0.0,0.0
"rt breakingpol rt breakingpol president obama mitt romney in a statistical tie according to nationwide cnnorc international poll  cnn httptc 
",0.0,0.0
"rt lilyjaz20 rt lilyjaz20 barack obama singing call me maybe by carly rae jepsen httptcoupwewk7c vía jajajajajajajajjajaja
",0.0,0.0
"obama talks housing market in weekly address  |  mount kisco ny real estate httptco5eotvsff via bedfordnyhomes
",0.0625,0.0
"rt badgaljerjer rt badgaljerjer after helping with obama for america i realized id never move to cincinnati i dont want to go into politics but ill  
",0.0,-0.038461538461538464
"rt thisisnteasy rt thisisnteasy whistleblower lawyers donate to obama campaign  httptcoqoeoue3c httptcog2h3hraa topprog p2 obama2012
",0.0,0.0
"obama usda met 30 times with mexican govt to promote foodstamp use among mexican immigrants httptcoyiks73gd
",0.0,0.0
"rt toyotabill1949 rt toyotabill1949 this is the only known photograph of karl marx and obama together httptcolyukc5wt
",0.0,0.0
"rt corybooker rt corybooker that might be true that job takes a certain skill but he makes an awesome president rt willyjhopuky obama isnt quali 
",0.16,0.0
"drgrist the sheer number of faux scandals is in and of itself obamas watergate metagate
",0.0,-0.13333333333333333
"doj domestic phone email internet surveillance of americans skyrocketed under obama httptcozubdcd0h
",0.0,0.0
"rt yaboyobama rt yaboyobama ciroc obama
",0.0,0.0
"obama administration held dozens of meetings on food stamps with mexican officials | fox news httptco0pllx82l via foxnewspolitics
",0.0,0.0
"rt lilgucci2 rt lilgucci2 michelle obama been rolling with obama for 23 years alot of you bitches cant even hold a mufucka down for 23 hours have a 
",0.03571428571428571,-0.03571428571428571
"is obama harboring a bolivian rights abuser | globalposts simeontegel httptcoha4dp0jl
",0.09090909090909091,-0.09090909090909091
"smoke presidential obama
",0.0,0.0
"rt tomfrancois rt tomfrancois i see the huge crowds for romny rallies the msm liessays obama is ahead i believe in my heart if we all vote it wi 
",0.034482758620689655,0.0
"rt aliciadearn why are we still in iraq no war in iran vote for the only candidate for peace govgaryjohnson not obama or romney
",0.041666666666666664,-0.041666666666666664
"obama regime offers to reimburse defense contractors for severance costs if they wait until aft httptcoftrdomuq via wordpressdotcom
",0.05555555555555555,0.0
"rt reagancoalition article obama is a national security threat intelligence officials say videoccot news  httptcolyauoqnb
",0.13333333333333333,-0.06666666666666667
"rt vikingbubba rt vikingbubba zillastevenson youtube obama the traitor is not on my side my dog also doesnt care for him
",0.0,-0.047619047619047616
"rsmccain when the obama deficits start hurting my tipjar hitters i get angry httptcothzde8rz
",0.0,-0.07142857142857142
"noam chomsky if i were in a swing state id vote for obama httptcoof3t1dci
",0.0,0.0
"rt qtf rt qtf el grupo maná se suma a la campaña de barack obama en su búsqueda por la reelección httptcox7pwq5xb
",0.0,0.0
"rt iowahawkblog rt iowahawkblog wapost abc poll n=160 52 obama 41 romney + 8 in truth its n=1600 52 obama 41 romney 90 leave me alo 
",0.0,0.0
"obamas palace guard httptcogptrbxqt via sharethis good reading need to sit down b4 reading
",0.07142857142857142,-0.14285714285714285
"rt newsninja2012 rt newsninja2012 throughout his political history obama has campaigned by destroying the opposition with smear tactics
",0.0,-0.05555555555555555
"rt tomkadelik rt tomkadelik okay question if uncle obama was done by an unknown person what would have been your reaction
",0.047619047619047616,0.0
"ahmadinejad outpolling obama believable to iran media chavez endorses obama httptcosnhuthw2
",0.09090909090909091,0.0
"romney targets obamas foreign policy republicans intensified their criticism of president barack obamas forei httptcoigx0adwu
",0.0,-0.06666666666666667
"politicking obama
",0.0,0.0
"rt hilariousactor rt hilariousactor jay z and beyonce had a 4 million dollar dinner with president obama wtf they eat fresh dinosaur
",0.045454545454545456,0.0
"rt hilariousactor rt hilariousactor jay z and beyonce had a 4 million dollar dinner with president obama wtf they eat fresh dinosaur
",0.045454545454545456,0.0
"momofonly3 look at this  httptcodafxi7h1
",0.0,0.0
"rt gaypatriot rt gaypatriot have just embedded an ad that all but defines obamas relationship to his office watch it and share it httptcocmb 
",0.041666666666666664,0.0
"mzpetra uncle obama i like the size of your banana lol lol
",0.0,0.0
"breaking news why obama is leading in swing states httptcoi8ziojak
",0.1,0.0
"very amusing obama campaign ad with samuel l jackson and lots of swearing httptcoh8oxawad via annabelcrabb
",0.0625,0.0
"rt everywherenaija rt everywherenaija pictures see michelle obama when she was a little girl httptco0h1stutf
",0.0,-0.06666666666666667
"vote obama over romney
",0.0,0.0
"rt ghettoenglish rt ghettoenglish you voting = you better be voting for obama
",0.07692307692307693,0.0
"rt mzkplatinum rt mzkplatinum release date oct 1st ghostfacekillah merch line 30 of all proceeds will benefit the obama campaign rock your vote 
",0.08695652173913043,0.0
"rt hvnly777 rt hvnly777 urge jim lehrer to ask obama amp romney about medicare amp social security in the 103 debate httptcojabnbqrp vi 
",0.043478260869565216,0.0
"fashion news were reading now  httptconnwtz5t0 kate middleton and michelle obama arent the only fashion  httptcoen9kou05
",0.0,0.0
"rt sherryc53 rt sherryc53 obama is the person to guide our economy through this sluggish economy he just needs some help from the more sluggish co 
",0.07692307692307693,-0.07692307692307693
"before debate romney calls obama weak on foreign policy  httptcoj0bgwjnu
",0.0,-0.1
"rt klungtveit rt klungtveit obama taper forventningsspillet før morgendagens debatt nesten dobbelt så mange som tror han vinner vs romney
",0.0,0.0
"rt grahamblog rt grahamblog the obama administrations statement on warn act is an outrageous bastardization of the law and clearly illegal
",0.047619047619047616,-0.09523809523809523
"joecienkowski i never realised that obama torched villages in kenya he really is a naughty boy
",0.0,-0.0625
"the unraveling of obamas foreign policy  httptcots9vydwp
",0.0,0.0
"آنــت إلــرفـييـق إلـي مـابـييـعـه لـــو عــلـى قــص الشـراييـــن ♡
",0.0,0.0
"democrats amp obama yes we can republicans amp romney believe in america church amp christians believe in christ because only he can
",0.0,0.0
"netanyahu obama admin a total joke
",0.16666666666666666,0.0
"the obama phone just another part of the welfarestate empire httptcokbzsaqlf tcot tlot teaparty rs sgp
",0.0625,0.0
"atlas shrugged part ii trailer httptco0agevwuq via youtube obamas america
",0.0,0.0
"jamilahanan elainemasons the crackdown amp killing started after asssecretary michael posner go ahead occupy occupyaustin ows obama
",0.0,-0.058823529411764705
"rt abc7news rt abc7news mittromney and barackobama are prepping for their first debate scheduled for wednesday night httptcoenawzkpo
",0.0,0.0
"obama is a good president look at his record shitnoonesays
",0.1,0.0
"savannahguthrie mitt paid aprox 4050 million in taxes under obama  13 means he made $400 million so question is mitt better off today
",0.043478260869565216,0.0
"michael lewis description of obamas weekly pickup bball games and how to elbow the prez in the face legally httptcokdl9doih
",0.0,0.0
"rt notcommonfacts rt notcommonfacts president obama was known to be heavy marijuana smoker in his teen and college days his nickname allegedly used to  
",0.0,0.0
"polisarge lolromney will debate him into a corner  new drinking game take a shot every time obama says look or uh while answering
",0.043478260869565216,-0.043478260869565216
"rt notcommonfacts rt notcommonfacts president obama was known to be heavy marijuana smoker in his teen and college days his nickname allegedly used to  
",0.0,0.0
"obama still hovering close to 1 to 4 odds to be reelected us president httptco5gigwafz
",0.0,-0.06666666666666667
"rt notcommonfacts rt notcommonfacts president obama was known to be heavy marijuana smoker in his teen and college days his nickname allegedly used to  
",0.0,0.0
"race tightens with latest rove electoral map httptco9dxs3ncg
",0.0,0.0
"rt notcommonfacts rt notcommonfacts president obama was known to be heavy marijuana smoker in his teen and college days his nickname allegedly used to  
",0.0,0.0
"an obama election could be the death of america look forward to dictatorlike behavior recession weaker military more terrorist activity
",0.0,-0.1
"rt rkobet rt rkobet excellent point rt middlemom romney needs to speak to audience not to obama cut obama out of cont httptcoafzhdhui
",0.043478260869565216,0.0
"rt breitbartnews rt breitbartnews affleck says president obama already won reelection time to take down those election year yard signs and peel  h 
",0.0,-0.043478260869565216
"rt notcommonfacts rt notcommonfacts president obama was known to be heavy marijuana smoker in his teen and college days his nickname allegedly used to  
",0.0,0.0
"rt swaggal rt swaggal im gonna watch the debate tomorrow night  obama
",0.0,0.0
"rt chrisonmylevel rt chrisonmylevel call me slimm romney drockdafool drock obama
",0.0,0.0
"rt dloesch rt dloesch screencapped the obama campaigns ladyparts tumblr httptco1nsmsv8s
",0.0,0.0
"obama has gotten a trash man to speak for his campaign  someonesgettingdesperate
",0.0,0.0
"rt boringasheck rt boringasheck at the debate obama keeps calling romney mort mitt is getting pissed my opponent mort see he did it again 
",0.0,-0.041666666666666664
"rt irespectladies rt irespectladies ❒ romney ❒ obama ✔ cant vote
",0.0,0.0
"rt slone rt slone the problem isnt were obama was born  the problem is where he lives now tcot httptcoerblhppo
",0.0,-0.1
"rt youngheartt rt youngheartt are people really upset with obama because of prop b id rather pay more for cigarettes than have mitt romney running  
",0.0,-0.04
"ppppolls survey usa finds obama has gained 12 points in 3 weeks in north carolina httptcoz3ydlabx
",0.0,0.0
"rt wanlov rt wanlov chale deborahvanessa7 news one just rate uncle obama 30 on a scale of 1 to 10  httptco0jkrooai
",0.047619047619047616,0.0
"rt senfeinstein rt senfeinstein delighted pres obama will establish national monument in keene ca to cesarchaveza great calif civil rights leader 
",0.23809523809523808,0.0
"obamas new slogan vote like your lady parts depend on it because they kinda do httptco0ggmsrqo mt rumpfshaker
",0.0,0.0
"honey boo boo and mama v obama and romney which one will you watch httptcommmmtboj
",0.06666666666666667,0.0
"rt paulinerevere rt paulinerevere interesting voters expect romney to blow the whistle on obama in the debates httptcohocyl7cn rtkarlrove
",0.05263157894736842,-0.05263157894736842
"stunninggtobama surprised to learn that most of the power generated at hoover dam goes to socal amp not to vegas via markknoller
",0.0,0.0
"liberals obama is laughing his a off at you httptcosw8c51z9
",0.0,0.0
"rt iowahawkblog rt iowahawkblog lady parts news obama administration wants to give $450m to big fans of female genital mutilation httptcojnftf3bu
",0.0,0.0
"rt chrisrockoz rt chrisrockoz breaking news barack obama was black as far back as 2007 forward2012
",0.0,-0.0625
"rt timjgraham rt timjgraham vetting obama on wright asks again where were you on the sunday after 911 you were not at your home church that weeke 
",0.0,0.0
"rt penowski rt penowski foxnews is trying to start a race warlt scew them we dont need people like thisletsgovote obamabiden
",0.0,-0.09523809523809523
"cartoon obama stole ahmadinejadamp8217s speech httptco891pmj4k
",0.0,-0.3333333333333333
"juliannemoore is no romney better president than obama we all know but someone who can mask us flag under many disguises think nixon
",0.043478260869565216,0.0
"rt chrisrockoz rt chrisrockoz i accept that people are going to call me awful things every day and i will always defend their right to do so  pr 
",0.07142857142857142,-0.03571428571428571
"obama leads by at least 5 in states totalling 288 evs httptcoy8126raa via sharethis
",0.0,-0.07142857142857142
"rt onubilemezsin rt onubilemezsin bayomuz obama hesabımdan füze yollimi
",0.0,0.0
"breaking news breitbarts incriminating unedited video obama is a raci httptcoeicqpwrt via youtube
",0.0,0.0
"rt granholmtwr rt granholmtwr romneys preference for political expediency over personal conviction has helped give the president that 18 point edge 
",0.09523809523809523,0.0
"what if obama is at staples center too
",0.0,0.0
"rt thesavvy rt thesavvy obama is apart of that small section of the black community that blames white people in power for ever black problem let 
",0.038461538461538464,-0.11538461538461539
"some facts here about new orleans and federal funding  danriehl  httptcobwcskdj8
",0.0,0.0
"rt janis70 rt janis70 libralliberator libralliberator katyinindy obama is more than racist he is anti america and anti capitalist
",0.0,-0.05263157894736842
"dawnriseth someone told obama telling people to pull up their pants wouldnt get him elected so he stopped obamatape
",0.0,0.0
"validaría romney programa de suspensión de deportaciones de obama     httptcom1dzxmme
",0.0,0.0
"validaría romney programa de suspensión de deportaciones de obama     httptcosaj92oux
",0.0,0.0
"bbc news  china firm sues obama over blocked us wind farm deal httptcoxmy50mz7
",0.07692307692307693,0.0
"chinese firm files lawsuit against obama  over wind farm deal httptcowfworxyu
",0.09090909090909091,-0.09090909090909091
"bears funny   how fn crazy  httptcoajkfrobu
",0.16666666666666666,-0.16666666666666666
"rt sophiabush rt sophiabush i feel safer knowing that my president understands the value of womens rights oliviawilde is a woman for obama htt 
",0.043478260869565216,0.0
"demarcus ware offers any individual employed this particular  httptcowo9scecq
",0.0,0.0
"yooooh dudert thabobaqwa jay z and beyonce had a 4million dollar dinner with barack obamawtf did they eat fresh dinosaur
",0.05,0.0
"want to know why i voted for obama why she loves welfare food stamps and via youtube
",0.058823529411764705,0.0
"monalisa i ponder if it is proven to work   httptcoqgj9rve1
",0.0,0.0
"kellen davis may someone let me correct this particular httptcosq4hakgf
",0.1,0.0
"demarcus ware this will be partially fn retarded httptcoppyjpnxw
",0.1111111111111111,0.0
"validaría romney programa de suspensión de deportaciones de obama     httptcoeripqg74
",0.0,0.0
"verifymatthunter again i was surprised that this really is back again  httptco00gzsex3
",0.0,0.0
"bears wherever does this proceed httptco5mc4ooz6
",0.0,0.0
"rt anncoulter rt anncoulter coulter on obamas urban accent he just turns it on and suddenly weve got malcolm x speaking to us video  http 
",0.04,0.0
"the national political spotlight is on denver as president barack obama and republican mit httptcobbyrgvjn
",0.0,0.0
"rt lucianohuck rt lucianohuck embaixadaeua debate presidencial entre obama e romney ao vivo daqui a pouco às 10h  httptcoxsot3g6e
",0.0,0.0
"tucker carlson on 2007 obama race speech this isnt a dog whistle  this is a dog siren video httptco9xpc5p5j
",0.0,0.0
"monalisa our god this can be funny httptcoechokhju
",0.125,0.0
"watching the debate tonight obama
",0.0,0.0
"monalisa completely fn mindblowing   httptcoopioevnb
",0.0,0.0
"rt wildfang135 rt wildfang135 morningjoe morningmika joe im a dissapointed obama voter from 2008 theres no way in hell i would ever vote  for a  
",0.0,-0.04
"monalisa just what tune are these claims httptco1ool5h9b
",0.125,0.0
"report obama admin rejected military intervention in benghazi  during attack  httptco9lzos5wx via breitbartnews
",0.0,-0.07692307692307693
"rt gn192 rt gn192 striking is the repeated use of the word disappointed re president obama the gop was really counting on emoprogs to depre 
",0.04,-0.04
"lavozcolombia remember to inform me this can be bullshit   httptco7af9yopl
",0.0,0.0
"also a typo it is unclear is how lasting mr obamas advantage will be httptcou36nblg7
",0.13333333333333333,-0.06666666666666667
"rt yaboymitt rt yaboymitt barack obama doesnt care about black people
",0.0,-0.09090909090909091
"ebertchicago hannity and carlson have a hissy fit on fox because obama soundstoo black these men put absurdity to shame seanhannity
",0.047619047619047616,-0.14285714285714285
"no mr maddow  obama wanted the blacks in the hall to think he was more black than he was  we knew he was black httptcolsuabzpl tcot
",0.0,-0.07692307692307693
"pinkadottts wagnergirle httptcoyaqtf5qm    if youre a christian voting for obama after watching this then you can burn in hell too
",0.0,-0.05
"hey mashable since you posted the 47 romney video multiple times youre going to post the obama video too right httptcoirzmxwll
",0.047619047619047616,0.0
"rt youtube rt youtube live tonight at 9pm et obama amp romney square off at the first presidential debate from denver httptcocvlsvmki
",0.045454545454545456,0.0
"hannity does devastating sidebyside comparison of obamas two race speeches httptcobscyql6i nobama divider vetthemedia vettheprez
",0.0,-0.06666666666666667
"rt abc7chicago rt abc7chicago happy anniversary to barack and michelle obama celebrating 20 years of marriage today
",0.058823529411764705,0.0
"rt abc7chicago rt abc7chicago happy anniversary to barack and michelle obama celebrating 20 years of marriage today
",0.058823529411764705,0.0
"rt miller51550 rt miller51550 this is why obama and radical islamist must go articles the progressiveislamist alliance httptcod1plm9tv
",0.0,-0.05555555555555555
"rt nookierealgud rt nookierealgud im voting for obama u shud to
",0.0,0.0
"rt jackiebodnar rt jackiebodnar in denver tonight join fwforamerica activists for a fire obama rally outside the prez debate  httptco8wabr8a 
",0.0,0.0
"monalisa could a person clarify this particular  httptcoeie7q9ja
",0.0,0.0
"or msm meme rt weirdreport mitt romney will rape your women kill your kids and burn your houses down next obama campaign ad
",0.043478260869565216,-0.043478260869565216
"my brain is messed after that rt i wanna see barack obama give michelle that work
",0.0,0.0
"demarcus ware oh my gosh gosh i am dying giggling halarious httptcoxjb6j2sm
",0.0,-0.08333333333333333
"rt barackobama rt barackobama cheer on president obama in good company tonight find a debate watch party near you httptcoyivknhkj forward2012
",0.09523809523809523,0.0
"rt fredthompson rt fredthompson biden in fl reminds supporters that bc of obama they can get free colonoscopies joe got one they found his head tcot
",0.038461538461538464,0.0
"rt mariejoelle canada and usa 2 worlds gt $1billion campaign in reach for obama httptcoq0uqhamc
",0.0,0.0
"rt owillis rt owillis senior correspondent for httptcojceijmzd obama am losing badly httptcoh5xyny5o
",0.0,-0.15384615384615385
"creationartist  this video has obamas testimony of being a saved christiantheres a lot of confusion about this httptcoci0haerb
",0.0,-0.05555555555555555
"rt pjswan rt pjswan liberals are more upset that obama is being called a marxist racist lying pos than the fact that he actually is one
",0.0,-0.11538461538461539
"rt breakiingnews rt breakiingnews obama made a mean girls reference four more years for you barack obama you go barack obama and none for mitt romney
",0.0,-0.038461538461538464
"rt jeremyscahill rt jeremyscahill gizmo is this a shariah hideout rt newtgingrich is obama planning to move terrorists from gizmo to illinois
",0.0,0.0
"historian zimmerman says value of debates overlookedthey are educational httptcozn8vdovt  nyu steinhardt debates 2012election
",0.07142857142857142,0.0
"rt dontkaylame rt dontkaylame obama for 2nd term🇺🇸
",0.0,0.0
"re thehill reverend obamasharptonjacksonfarrakanwright nothing  but a bunch of racist bigots hypocritesalway httptcolnmylvs5
",0.0,-0.07692307692307693
"bbarnett7news clinton says obama is the one who most likely to get us out of this mess7news thats rich considering he got us into it
",0.04,0.0
"animation + politics what romney and obamas body language says to voters httptco6z0iosrx
",0.0,0.0
"rt fredacus rt fredacus obama would get my vote if he walked out with bands will make her dance playing in the background and the audience clappin 
",0.07407407407407407,0.0
"rt suckmyswaggggg rt suckmyswaggggg i cant wait to see the debate tonight obama is about to tear romney and even the people voting for romney know it l 
",0.03571428571428571,0.0
"hey thanks obama  httptco05pryueq
",0.0,0.0
"rt expresspolo rt expresspolo if kanye come out of no where amp be like romney im really happy for you amp imma let you finish but obama is the 
",0.034482758620689655,0.0
"did you know obama would have given obl a fair trial in civilian court if he were captured alive unaccpetable wecantafford4more
",0.047619047619047616,-0.047619047619047616
"rt prettyinpinkap rt prettyinpinkap so ready to see this debate between obama amp romney teamobama2012❤💙❤💙
",0.06666666666666667,0.0
"mmm wel of niet het debat tussen obamaromney gaan volgen vanaf 3 uur s nachts lastig
",0.0,0.0
"i know a few white people that be lying to get out of accusations of racismlike im not racist i voted for obamano you didnt
",0.04,-0.12
"rt idanceeforever rt idanceeforever damn right trillions obama is about to go in on romney tonight 1stdebate
",0.058823529411764705,-0.058823529411764705
"im calling tomorrow nationalgirlfriendsday ima see how many of yall bfs actually claim your ass 😂😂
",0.0,0.0
"blue virginia obamaromney debate 1 open thread httptcovduzludz
",0.125,0.0
"rt samuelhextall rt samuelhextall see when i tell people its my favorite film they laugh team mg rt mashable barack obama is a mean girls fan http 
",0.037037037037037035,-0.07407407407407407
"rt kazzmontanna rt kazzmontanna mitt romney might as well vote for obama ass too 
",0.14285714285714285,0.0
"mostlie that may be but he would make a much better president then obama
",0.07142857142857142,0.0
"rt baseballcrank we dont make enough fun of the fact that obama named his dog after himself
",0.058823529411764705,0.0
"as much as anyone would hate to admitwe dont know much about obama most people just like em cause he black kanye shrug
",0.043478260869565216,-0.08695652173913043
"machoid not infrequently some people will say obama cant show anger because hell be painted as an angry black man
",0.05,-0.2
"rt adweek rt adweek wow kitchenaidusa accidentally tweets joke about obamas dead grandmother during debate httptcovbmx9gjm
",0.125,-0.0625
"rt ericgrant rt ericgrant on a lighter note if romney amp obama switched hair tcot p2 debate httptcomlnvpnlv
",0.0,0.0
"connielyne5 you is one funny nigga but i agree it is sad why some people hate obama and have no reason other than his name is obama
",0.07407407407407407,-0.037037037037037035
"rt mdbranch rt mdbranch obama to young people the government knows best romney to young people youre smart enough to choose denverdebate  
",0.045454545454545456,0.0
"401cheddarjack it doesnt matter what obama does the plan is literally impossible without raising taxes drastic cuts to government
",0.0,-0.10526315789473684
"rt claudionasco rt claudionasco obama si se elimina el obamacare 50 millones de personas perderían el seguro médico en un momento vital debatepr 
",0.043478260869565216,0.0
"perdebatkan ekonomi as obama dan romney saling serang httptcop4lvyygu
",0.0,0.0
"rt heartbreakerrr rt heartbreakerrr celitaamonae my president is black  my twitter page is blue  im voting for obama  tf romney gone do  stolen 
",0.0,-0.08695652173913043
"rt imtracymorgan rt imtracymorgan rosa parks sat so martin luther king jr could walk so barack obama could run so we can all fly rt to show lov 
",0.0,0.0
"romney accomplished 2 goals assaulted presidents record and presented a false moderateseeming alternative obama accomplished nothing
",0.0,-0.0625
"rt ellathomass rt ellathomass stfu about obama and romney yall are annoying 🙅
",0.0,-0.07692307692307693
"retweet  team obama
",0.0,0.0
"caitlinrain a mi igual es posible que ahí se generen problemas que obama podría explotar
",0.0,0.0
"rt loganschauer4 rt loganschauer4 obama or romney this election should be known as pick your poison
",0.0,-0.0625
"utaustinliberal utaustinliberal  oliviamula yeah well played team obama supporters mathewsed show carville said u got ass handed 2 u
",0.05263157894736842,0.0
"obama we dont need a birtherinchief
",0.0,-0.16666666666666666
"rt buzzfeed rt buzzfeed if romney and obama switched hair httptconipap1ac
",0.0,0.0
"rt zacmoffatt rt zacmoffatt debate lie 4 barackobama says he made adjustments to simpsonbowles for his own plan httptcoimqj1q5f cantafford 
",0.0,-0.05
"gobiernoespa romney no obama
",0.0,0.0
"obama says budgets matter yet he hasnt passed one s
",0.0,0.0
"rt buzzfeed rt buzzfeed if romney and obama switched hair httptconipap1ac
",0.0,0.0
"rt alexogle rt alexogle second favorite thing seen today is probably obama and romney if they switched hair httptcolzjjvlzj
",0.05263157894736842,0.0
